customer_id,company_name,industry,company_size,city,state,signup_date,plan_type,plan_price,trial_converted,trial_days,sales_rep
CUST00702,Company_702,Retail,Small,Hyderabad,Telangana,2022-09-16,Basic,999,No,19,Anjali Shah
CUST00703,Company_703,Media,Medium,Kolkata,West Bengal,2023-11-04,Basic,999,Yes,24,Anjali Shah
CUST00704,Company_704,Media,Small,Pune,Maharashtra,2023-09-10,Basic,999,No,23,Priya Patel
CUST00705,Company_705,Finance,Large,Delhi,Delhi,2022-06-03,Basic,999,No,29,Neha Gupta
CUST00706,Company_706,Logistics,Enterprise,Lucknow,Uttar Pradesh,2022-12-08,Enterprise,7999,No,20,Neha Gupta
CUST00707,Company_707,Consulting,Small,Patna,Bihar,2022-03-25,Basic,999,No,24,Anjali Shah
CUST00708,Company_708,Education,Large,Kolkata,West Bengal,2023-08-20,Enterprise,7999,Yes,8,Priya Patel
CUST00709,Company_709,Healthcare,Small,Surat,Gujarat,2023-11-11,Basic,999,Yes,18,Neha Gupta
CUST00710,Company_710,Consulting,Enterprise,Kolkata,West Bengal,2022-05-25,Professional,2999,No,29,Neha Gupta
CUST00711,Company_711,Education,Large,Lucknow,Uttar Pradesh,2022-12-25,Professional,2999,Yes,24,Vikram Mehta
CUST00712,Company_712,Healthcare,Large,Nagpur,Maharashtra,2022-11-14,Professional,2999,No,26,Vikram Mehta
CUST00713,Company_713,Logistics,Small,Delhi,Delhi,2023-11-03,Professional,2999,No,27,Priya Patel
CUST00714,Company_714,Healthcare,Enterprise,Indore,Madhya Pradesh,2023-12-17,Basic,999,Yes,9,Rohit Kumar
CUST00715,Company_715,Consulting,Large,Patna,Bihar,2023-11-10,Basic,999,No,10,Rahul Sharma
CUST00716,Company_716,Manufacturing,Small,Chennai,Tamil Nadu,2023-02-06,Enterprise,7999,Yes,14,Sneha Joshi
CUST00717,Company_717,Finance,Large,Jaipur,Rajasthan,2022-05-13,Enterprise,7999,Yes,28,Anjali Shah
CUST00718,Company_718,Education,Small,Chennai,Tamil Nadu,2023-09-02,Enterprise,7999,Yes,28,Anjali Shah
CUST00719,Company_719,Manufacturing,Large,Lucknow,Uttar Pradesh,2023-12-27,Basic,999,Yes,18,Sneha Joshi
CUST00720,Company_720,Education,Small,Pune,Maharashtra,2022-03-28,Professional,2999,Yes,12,Anjali Shah
CUST00721,Company_721,Finance,Large,Kolkata,West Bengal,2022-11-14,Enterprise,7999,Yes,27,Anjali Shah
CUST00722,Company_722,Real Estate,Medium,Pune,Maharashtra,2023-07-27,Basic,999,No,26,Rohit Kumar
CUST00723,Company_723,Healthcare,Small,Indore,Madhya Pradesh,2023-01-21,Basic,999,No,8,Neha Gupta
CUST00724,Company_724,Logistics,Small,Chennai,Tamil Nadu,2023-10-21,Professional,2999,Yes,25,Rahul Sharma
CUST00725,Company_725,Real Estate,Small,Jaipur,Rajasthan,2022-12-03,Professional,2999,Yes,27,Anjali Shah
CUST00726,Company_726,Real Estate,Medium,Bangalore,Karnataka,2022-05-11,Enterprise,7999,No,28,Priya Patel
CUST00727,Company_727,Media,Small,Hyderabad,Telangana,2023-11-18,Basic,999,Yes,27,Rohit Kumar
CUST00728,Company_728,IT Services,Medium,Pune,Maharashtra,2023-12-21,Professional,2999,Yes,19,Anjali Shah
CUST00729,Company_729,Consulting,Small,Lucknow,Uttar Pradesh,2023-12-03,Basic,999,Yes,17,Priya Patel
CUST00730,Company_730,Manufacturing,Small,Pune,Maharashtra,2023-06-24,Basic,999,Yes,20,Vikram Mehta
CUST00731,Company_731,Manufacturing,Large,Lucknow,Uttar Pradesh,2022-04-06,Basic,999,Yes,10,Neha Gupta
CUST00732,Company_732,Manufacturing,Small,Indore,Madhya Pradesh,2023-10-24,Enterprise,7999,No,7,Amit Singh
CUST00733,Company_733,Manufacturing,Enterprise,Patna,Bihar,2023-11-18,Professional,2999,Yes,10,Anjali Shah
CUST00734,Company_734,Consulting,Large,Bangalore,Karnataka,2023-03-10,Professional,2999,Yes,15,Priya Patel
CUST00735,Company_735,Real Estate,Large,Surat,Gujarat,2023-06-05,Basic,999,Yes,14,Rohit Kumar
CUST00736,Company_736,Consulting,Medium,Surat,Gujarat,2023-01-06,Enterprise,7999,Yes,23,Neha Gupta
CUST00737,Company_737,Manufacturing,Large,Chennai,Tamil Nadu,2022-01-19,Basic,999,No,30,Rahul Sharma
CUST00738,Company_738,IT Services,Small,Pune,Maharashtra,2023-01-07,Enterprise,7999,No,23,Rohit Kumar
CUST00739,Company_739,Retail,Small,Jaipur,Rajasthan,2022-11-13,Basic,999,No,24,Vikram Mehta
CUST00740,Company_740,Finance,Small,Nagpur,Maharashtra,2022-07-04,Basic,999,Yes,25,Sneha Joshi
CUST00741,Company_741,Manufacturing,Large,Mumbai,Maharashtra,2022-08-08,Professional,2999,No,29,Anjali Shah
CUST00742,Company_742,Logistics,Small,Chennai,Tamil Nadu,2022-12-16,Basic,999,No,25,Rahul Sharma
CUST00743,Company_743,Retail,Medium,Chennai,Tamil Nadu,2023-05-13,Professional,2999,No,14,Priya Patel
CUST00744,Company_744,Consulting,Enterprise,Hyderabad,Telangana,2022-07-16,Professional,2999,Yes,21,Anjali Shah
CUST00745,Company_745,Logistics,Large,Pune,Maharashtra,2022-08-20,Basic,999,Yes,18,Priya Patel
CUST00746,Company_746,Logistics,Medium,Bhopal,Madhya Pradesh,2022-05-21,Enterprise,7999,Yes,19,Rahul Sharma
CUST00747,Company_747,Education,Small,Surat,Gujarat,2022-06-08,Basic,999,No,21,Priya Patel
CUST00748,Company_748,Logistics,Large,Surat,Gujarat,2022-03-21,Professional,2999,Yes,28,Rohit Kumar
CUST00749,Company_749,Manufacturing,Medium,Lucknow,Uttar Pradesh,2022-10-30,Enterprise,7999,Yes,25,Neha Gupta
CUST00750,Company_750,Education,Small,Kolkata,West Bengal,2022-04-14,Professional,2999,No,29,Priya Patel
CUST00751,Company_751,Media,Small,Ahmedabad,Gujarat,2023-06-04,Basic,999,No,23,Vikram Mehta
CUST00752,Company_752,Real Estate,Enterprise,Ahmedabad,Gujarat,2023-07-07,Enterprise,7999,No,11,Neha Gupta
CUST00753,Company_753,Logistics,Large,Ahmedabad,Gujarat,2023-06-24,Professional,2999,Yes,18,Rohit Kumar
CUST00754,Company_754,IT Services,Large,Lucknow,Uttar Pradesh,2022-02-08,Basic,999,No,7,Anjali Shah
CUST00755,Company_755,Finance,Large,Hyderabad,Telangana,2023-11-09,Basic,999,Yes,22,Amit Singh
CUST00756,Company_756,Logistics,Medium,Jaipur,Rajasthan,2022-12-11,Professional,2999,Yes,10,Anjali Shah
CUST00757,Company_757,Media,Medium,Ahmedabad,Gujarat,2023-09-25,Professional,2999,Yes,16,Priya Patel
CUST00758,Company_758,Healthcare,Medium,Bhopal,Madhya Pradesh,2022-05-15,Professional,2999,Yes,20,Priya Patel
CUST00759,Company_759,Consulting,Small,Patna,Bihar,2023-09-04,Enterprise,7999,Yes,9,Vikram Mehta
CUST00760,Company_760,Consulting,Medium,Bhopal,Madhya Pradesh,2023-01-21,Professional,2999,No,10,Rohit Kumar
CUST00761,Company_761,Media,Large,Indore,Madhya Pradesh,2022-06-07,Basic,999,Yes,30,Vikram Mehta
CUST00762,Company_762,Healthcare,Medium,Bangalore,Karnataka,2022-06-16,Basic,999,No,11,Sneha Joshi
CUST00763,Company_763,Consulting,Large,Lucknow,Uttar Pradesh,2022-07-05,Basic,999,Yes,18,Rohit Kumar
CUST00764,Company_764,Consulting,Medium,Delhi,Delhi,2023-12-11,Professional,2999,Yes,16,Rahul Sharma
CUST00765,Company_765,Consulting,Medium,Chennai,Tamil Nadu,2023-10-02,Basic,999,Yes,17,Rahul Sharma
CUST00766,Company_766,Media,Medium,Jaipur,Rajasthan,2022-06-19,Professional,2999,Yes,21,Rahul Sharma
CUST00767,Company_767,Real Estate,Medium,Lucknow,Uttar Pradesh,2023-03-25,Professional,2999,Yes,13,Vikram Mehta
CUST00768,Company_768,Finance,Large,Lucknow,Uttar Pradesh,2022-02-14,Enterprise,7999,Yes,23,Rahul Sharma
CUST00769,Company_769,Media,Small,Surat,Gujarat,2023-02-25,Basic,999,Yes,22,Rohit Kumar
CUST00770,Company_770,Healthcare,Medium,Kolkata,West Bengal,2023-01-09,Enterprise,7999,Yes,18,Rahul Sharma
CUST00771,Company_771,Logistics,Small,Delhi,Delhi,2023-11-24,Basic,999,Yes,22,Amit Singh
CUST00772,Company_772,Real Estate,Medium,Nagpur,Maharashtra,2022-09-01,Enterprise,7999,No,10,Rahul Sharma
CUST00773,Company_773,Real Estate,Medium,Bhopal,Madhya Pradesh,2023-03-31,Basic,999,Yes,21,Priya Patel
CUST00774,Company_774,Logistics,Large,Hyderabad,Telangana,2023-09-18,Basic,999,No,30,Sneha Joshi
CUST00775,Company_775,IT Services,Enterprise,Lucknow,Uttar Pradesh,2022-10-19,Professional,2999,No,29,Vikram Mehta
CUST00776,Company_776,Education,Medium,Chennai,Tamil Nadu,2023-04-05,Basic,999,No,21,Neha Gupta
CUST00777,Company_777,Finance,Large,Hyderabad,Telangana,2022-08-28,Basic,999,No,17,Sneha Joshi
CUST00778,Company_778,Finance,Medium,Bhopal,Madhya Pradesh,2023-07-01,Professional,2999,Yes,9,Amit Singh
CUST00779,Company_779,IT Services,Medium,Hyderabad,Telangana,2022-09-02,Professional,2999,No,16,Vikram Mehta
CUST00780,Company_780,Education,Small,Bangalore,Karnataka,2022-11-13,Professional,2999,No,8,Rohit Kumar
CUST00781,Company_781,Finance,Small,Mumbai,Maharashtra,2023-04-26,Professional,2999,Yes,29,Anjali Shah
CUST00782,Company_782,Healthcare,Medium,Mumbai,Maharashtra,2022-07-18,Professional,2999,Yes,10,Vikram Mehta
CUST00783,Company_783,Retail,Medium,Hyderabad,Telangana,2023-01-12,Basic,999,Yes,7,Priya Patel
CUST00784,Company_784,Retail,Small,Ahmedabad,Gujarat,2023-11-26,Basic,999,No,17,Rohit Kumar
CUST00785,Company_785,Finance,Small,Surat,Gujarat,2023-08-08,Basic,999,No,27,Sneha Joshi
CUST00786,Company_786,Manufacturing,Small,Nagpur,Maharashtra,2023-03-28,Enterprise,7999,Yes,10,Sneha Joshi
CUST00787,Company_787,Finance,Enterprise,Bhopal,Madhya Pradesh,2023-04-18,Professional,2999,Yes,28,Rahul Sharma
CUST00788,Company_788,Logistics,Small,Delhi,Delhi,2022-10-16,Basic,999,Yes,12,Rohit Kumar
CUST00789,Company_789,Logistics,Medium,Ahmedabad,Gujarat,2023-01-27,Professional,2999,Yes,30,Anjali Shah
CUST00790,Company_790,Education,Small,Pune,Maharashtra,2023-05-30,Enterprise,7999,No,14,Priya Patel
CUST00791,Company_791,Consulting,Medium,Patna,Bihar,2023-06-25,Basic,999,Yes,23,Rahul Sharma
CUST00792,Company_792,Real Estate,Small,Lucknow,Uttar Pradesh,2023-03-05,Professional,2999,Yes,12,Rahul Sharma
CUST00793,Company_793,Healthcare,Small,Surat,Gujarat,2022-06-15,Professional,2999,Yes,24,Anjali Shah
CUST00794,Company_794,IT Services,Medium,Hyderabad,Telangana,2022-07-24,Professional,2999,No,12,Vikram Mehta
CUST00795,Company_795,Finance,Small,Indore,Madhya Pradesh,2023-09-12,Basic,999,Yes,17,Sneha Joshi
CUST00796,Company_796,Consulting,Small,Indore,Madhya Pradesh,2022-05-22,Enterprise,7999,No,24,Rahul Sharma
CUST00797,Company_797,Consulting,Small,Pune,Maharashtra,2022-09-14,Enterprise,7999,Yes,20,Amit Singh
CUST00798,Company_798,Healthcare,Small,Ahmedabad,Gujarat,2022-02-23,Professional,2999,Yes,21,Amit Singh
CUST00799,Company_799,IT Services,Small,Pune,Maharashtra,2023-10-19,Professional,2999,Yes,14,Sneha Joshi
CUST00800,Company_800,Logistics,Small,Hyderabad,Telangana,2023-05-08,Enterprise,7999,Yes,19,Amit Singh
CUST00801,Company_801,Media,Large,Bangalore,Karnataka,2023-01-16,Professional,2999,Yes,27,Anjali Shah
CUST00802,Company_802,Healthcare,Medium,Lucknow,Uttar Pradesh,2023-07-22,Basic,999,No,12,Vikram Mehta
CUST00803,Company_803,Consulting,Medium,Indore,Madhya Pradesh,2022-04-16,Professional,2999,No,12,Priya Patel
CUST00804,Company_804,Retail,Small,Mumbai,Maharashtra,2023-12-30,Professional,2999,No,27,Neha Gupta
CUST00805,Company_805,Finance,Enterprise,Patna,Bihar,2023-06-13,Basic,999,Yes,28,Rahul Sharma
CUST00806,Company_806,Education,Medium,Bhopal,Madhya Pradesh,2022-05-08,Professional,2999,No,20,Neha Gupta
CUST00807,Company_807,Retail,Small,Nagpur,Maharashtra,2022-10-19,Enterprise,7999,Yes,19,Priya Patel
CUST00808,Company_808,Consulting,Medium,Bhopal,Madhya Pradesh,2022-03-27,Enterprise,7999,Yes,7,Priya Patel
CUST00809,Company_809,Real Estate,Small,Patna,Bihar,2022-06-14,Professional,2999,Yes,30,Anjali Shah
CUST00810,Company_810,Manufacturing,Small,Delhi,Delhi,2022-10-07,Basic,999,Yes,26,Vikram Mehta
CUST00811,Company_811,IT Services,Medium,Bhopal,Madhya Pradesh,2023-04-06,Enterprise,7999,No,13,Amit Singh
CUST00812,Company_812,Logistics,Large,Pune,Maharashtra,2023-06-10,Enterprise,7999,Yes,21,Amit Singh
CUST00813,Company_813,Finance,Medium,Hyderabad,Telangana,2022-05-31,Basic,999,Yes,25,Anjali Shah
CUST00814,Company_814,Education,Large,Bangalore,Karnataka,2023-03-24,Enterprise,7999,Yes,20,Priya Patel
CUST00815,Company_815,Media,Enterprise,Bhopal,Madhya Pradesh,2022-04-04,Enterprise,7999,Yes,19,Vikram Mehta
CUST00816,Company_816,Logistics,Small,Indore,Madhya Pradesh,2022-08-16,Professional,2999,Yes,7,Vikram Mehta
CUST00817,Company_817,Finance,Small,Jaipur,Rajasthan,2023-04-07,Professional,2999,Yes,29,Sneha Joshi
CUST00818,Company_818,Media,Medium,Ahmedabad,Gujarat,2022-12-24,Basic,999,No,13,Rohit Kumar
CUST00819,Company_819,Education,Medium,Mumbai,Maharashtra,2022-01-28,Basic,999,No,13,Rahul Sharma
CUST00820,Company_820,Consulting,Medium,Jaipur,Rajasthan,2023-03-01,Basic,999,Yes,15,Anjali Shah
CUST00821,Company_821,Manufacturing,Enterprise,Hyderabad,Telangana,2022-02-24,Enterprise,7999,Yes,29,Rohit Kumar
CUST00822,Company_822,Retail,Large,Patna,Bihar,2023-02-10,Basic,999,Yes,9,Anjali Shah
CUST00823,Company_823,Retail,Medium,Nagpur,Maharashtra,2023-05-30,Basic,999,No,25,Amit Singh
CUST00824,Company_824,Consulting,Small,Delhi,Delhi,2023-01-18,Basic,999,Yes,10,Priya Patel
CUST00825,Company_825,Logistics,Large,Ahmedabad,Gujarat,2022-08-30,Professional,2999,Yes,24,Anjali Shah
CUST00826,Company_826,Consulting,Enterprise,Bangalore,Karnataka,2023-01-31,Enterprise,7999,Yes,12,Anjali Shah
CUST00827,Company_827,Consulting,Large,Bhopal,Madhya Pradesh,2022-03-25,Basic,999,Yes,18,Sneha Joshi
CUST00828,Company_828,Finance,Small,Ahmedabad,Gujarat,2023-01-19,Basic,999,Yes,17,Neha Gupta
CUST00829,Company_829,Finance,Medium,Lucknow,Uttar Pradesh,2022-08-18,Professional,2999,No,13,Amit Singh
CUST00830,Company_830,Education,Small,Jaipur,Rajasthan,2022-01-29,Professional,2999,Yes,21,Rahul Sharma
CUST00831,Company_831,Manufacturing,Small,Jaipur,Rajasthan,2022-11-23,Basic,999,Yes,10,Vikram Mehta
CUST00832,Company_832,Finance,Small,Surat,Gujarat,2022-04-12,Professional,2999,No,15,Priya Patel
CUST00833,Company_833,Education,Medium,Kolkata,West Bengal,2023-10-28,Basic,999,No,28,Amit Singh
CUST00834,Company_834,Real Estate,Large,Bhopal,Madhya Pradesh,2022-12-10,Basic,999,Yes,22,Neha Gupta
CUST00835,Company_835,Consulting,Small,Patna,Bihar,2022-05-30,Professional,2999,Yes,23,Anjali Shah
CUST00836,Company_836,Consulting,Medium,Ahmedabad,Gujarat,2022-05-21,Basic,999,Yes,27,Rahul Sharma
CUST00837,Company_837,Logistics,Medium,Surat,Gujarat,2022-02-09,Enterprise,7999,No,17,Anjali Shah
CUST00838,Company_838,Real Estate,Medium,Nagpur,Maharashtra,2022-10-21,Basic,999,Yes,26,Rahul Sharma
CUST00839,Company_839,Logistics,Small,Indore,Madhya Pradesh,2023-04-29,Professional,2999,No,19,Sneha Joshi
CUST00840,Company_840,Media,Medium,Patna,Bihar,2023-12-14,Professional,2999,No,26,Anjali Shah
CUST00841,Company_841,Education,Large,Jaipur,Rajasthan,2022-05-23,Basic,999,Yes,19,Amit Singh
CUST00842,Company_842,Education,Small,Pune,Maharashtra,2023-12-24,Professional,2999,Yes,25,Neha Gupta
CUST00843,Company_843,Consulting,Small,Nagpur,Maharashtra,2023-04-26,Basic,999,Yes,10,Rahul Sharma
CUST00844,Company_844,Healthcare,Medium,Patna,Bihar,2023-04-05,Enterprise,7999,Yes,18,Priya Patel
CUST00845,Company_845,Media,Enterprise,Jaipur,Rajasthan,2023-09-23,Basic,999,Yes,18,Rahul Sharma
CUST00846,Company_846,Education,Large,Ahmedabad,Gujarat,2022-01-06,Basic,999,No,21,Neha Gupta
CUST00847,Company_847,Finance,Large,Patna,Bihar,2022-03-23,Basic,999,No,26,Vikram Mehta
CUST00848,Company_848,Consulting,Medium,Bangalore,Karnataka,2022-01-20,Enterprise,7999,Yes,12,Vikram Mehta
CUST00849,Company_849,Logistics,Medium,Indore,Madhya Pradesh,2022-09-20,Professional,2999,No,28,Sneha Joshi
CUST00850,Company_850,Real Estate,Small,Nagpur,Maharashtra,2022-08-09,Professional,2999,Yes,29,Amit Singh
CUST00851,Company_851,Logistics,Medium,Ahmedabad,Gujarat,2022-06-03,Basic,999,Yes,16,Neha Gupta
CUST00852,Company_852,Retail,Enterprise,Ahmedabad,Gujarat,2023-07-16,Professional,2999,Yes,26,Sneha Joshi
CUST00853,Company_853,Healthcare,Medium,Chennai,Tamil Nadu,2023-09-16,Basic,999,Yes,25,Rohit Kumar
CUST00854,Company_854,Education,Large,Bhopal,Madhya Pradesh,2023-06-25,Enterprise,7999,No,9,Rahul Sharma
CUST00855,Company_855,Manufacturing,Large,Hyderabad,Telangana,2023-03-10,Basic,999,No,28,Rohit Kumar
CUST00856,Company_856,IT Services,Small,Nagpur,Maharashtra,2022-04-24,Basic,999,Yes,11,Rahul Sharma
CUST00857,Company_857,Healthcare,Enterprise,Lucknow,Uttar Pradesh,2022-10-23,Basic,999,Yes,17,Vikram Mehta
CUST00858,Company_858,Consulting,Small,Chennai,Tamil Nadu,2022-09-01,Professional,2999,Yes,10,Sneha Joshi
CUST00859,Company_859,Education,Medium,Bhopal,Madhya Pradesh,2022-11-05,Professional,2999,Yes,14,Vikram Mehta
CUST00860,Company_860,Real Estate,Small,Bhopal,Madhya Pradesh,2022-05-05,Basic,999,No,16,Priya Patel
CUST00861,Company_861,Education,Small,Jaipur,Rajasthan,2022-02-18,Professional,2999,No,10,Rohit Kumar
CUST00862,Company_862,IT Services,Medium,Ahmedabad,Gujarat,2022-09-02,Professional,2999,Yes,12,Rohit Kumar
CUST00863,Company_863,Real Estate,Small,Lucknow,Uttar Pradesh,2023-03-06,Professional,2999,Yes,18,Vikram Mehta
CUST00864,Company_864,Logistics,Medium,Hyderabad,Telangana,2023-10-17,Basic,999,Yes,29,Priya Patel
CUST00865,Company_865,Real Estate,Medium,Chennai,Tamil Nadu,2023-09-30,Basic,999,Yes,11,Rahul Sharma
CUST00866,Company_866,Healthcare,Small,Ahmedabad,Gujarat,2023-04-14,Professional,2999,Yes,23,Sneha Joshi
CUST00867,Company_867,Logistics,Small,Delhi,Delhi,2022-03-06,Basic,999,Yes,19,Priya Patel
CUST00868,Company_868,Education,Medium,Indore,Madhya Pradesh,2022-04-24,Basic,999,No,20,Sneha Joshi
CUST00869,Company_869,Consulting,Small,Chennai,Tamil Nadu,2023-05-27,Enterprise,7999,No,26,Rohit Kumar
CUST00870,Company_870,Media,Large,Hyderabad,Telangana,2023-09-04,Enterprise,7999,Yes,11,Sneha Joshi
CUST00871,Company_871,Consulting,Large,Chennai,Tamil Nadu,2023-07-03,Basic,999,Yes,25,Rohit Kumar
CUST00872,Company_872,Education,Large,Kolkata,West Bengal,2022-01-17,Basic,999,Yes,19,Priya Patel
CUST00873,Company_873,IT Services,Large,Kolkata,West Bengal,2023-10-10,Professional,2999,Yes,20,Rohit Kumar
CUST00874,Company_874,Media,Medium,Patna,Bihar,2023-06-12,Basic,999,No,12,Anjali Shah
CUST00875,Company_875,Education,Large,Jaipur,Rajasthan,2023-08-12,Basic,999,Yes,22,Amit Singh
CUST00876,Company_876,Manufacturing,Small,Delhi,Delhi,2022-09-05,Basic,999,Yes,27,Rohit Kumar
CUST00877,Company_877,Healthcare,Small,Bangalore,Karnataka,2022-05-28,Professional,2999,Yes,24,Vikram Mehta
CUST00878,Company_878,Manufacturing,Large,Bangalore,Karnataka,2022-10-26,Professional,2999,No,29,Priya Patel
CUST00879,Company_879,Logistics,Medium,Hyderabad,Telangana,2023-03-16,Basic,999,Yes,27,Anjali Shah
CUST00880,Company_880,Retail,Large,Pune,Maharashtra,2022-01-02,Basic,999,Yes,12,Rahul Sharma
CUST00881,Company_881,Education,Large,Indore,Madhya Pradesh,2023-09-22,Basic,999,Yes,24,Sneha Joshi
CUST00882,Company_882,Finance,Large,Bangalore,Karnataka,2022-12-28,Professional,2999,No,12,Anjali Shah
CUST00883,Company_883,Finance,Enterprise,Indore,Madhya Pradesh,2022-09-04,Basic,999,No,22,Neha Gupta
CUST00884,Company_884,Real Estate,Medium,Hyderabad,Telangana,2023-08-08,Basic,999,Yes,16,Anjali Shah
CUST00885,Company_885,Consulting,Small,Delhi,Delhi,2023-03-03,Professional,2999,No,11,Priya Patel
CUST00886,Company_886,Consulting,Medium,Pune,Maharashtra,2022-07-11,Basic,999,No,12,Anjali Shah
CUST00887,Company_887,Consulting,Medium,Pune,Maharashtra,2023-11-12,Professional,2999,No,17,Anjali Shah
CUST00888,Company_888,Manufacturing,Medium,Kolkata,West Bengal,2023-11-16,Basic,999,Yes,21,Vikram Mehta
CUST00889,Company_889,Healthcare,Large,Jaipur,Rajasthan,2022-03-29,Basic,999,Yes,26,Rohit Kumar
CUST00890,Company_890,Education,Large,Ahmedabad,Gujarat,2023-06-21,Basic,999,Yes,8,Sneha Joshi
CUST00891,Company_891,IT Services,Medium,Pune,Maharashtra,2023-01-05,Professional,2999,No,18,Amit Singh
CUST00892,Company_892,Real Estate,Small,Mumbai,Maharashtra,2022-03-11,Enterprise,7999,Yes,7,Rahul Sharma
CUST00893,Company_893,Logistics,Medium,Hyderabad,Telangana,2023-06-23,Enterprise,7999,No,22,Amit Singh
CUST00894,Company_894,Media,Small,Nagpur,Maharashtra,2023-07-12,Basic,999,Yes,11,Anjali Shah
CUST00895,Company_895,Logistics,Large,Pune,Maharashtra,2023-06-04,Professional,2999,No,13,Neha Gupta
CUST00896,Company_896,Education,Small,Pune,Maharashtra,2023-06-04,Basic,999,No,19,Priya Patel
CUST00897,Company_897,Retail,Small,Patna,Bihar,2023-07-22,Basic,999,Yes,24,Sneha Joshi
CUST00898,Company_898,Consulting,Small,Bhopal,Madhya Pradesh,2022-01-21,Enterprise,7999,No,23,Priya Patel
CUST00899,Company_899,Media,Medium,Surat,Gujarat,2023-02-04,Basic,999,Yes,27,Vikram Mehta
CUST00900,Company_900,Manufacturing,Medium,Indore,Madhya Pradesh,2023-04-27,Basic,999,No,22,Priya Patel
CUST00901,Company_901,Education,Small,Mumbai,Maharashtra,2022-02-14,Basic,999,Yes,20,Rahul Sharma
CUST00902,Company_902,Retail,Small,Nagpur,Maharashtra,2023-10-13,Basic,999,Yes,28,Neha Gupta
CUST00903,Company_903,Manufacturing,Medium,Patna,Bihar,2023-02-01,Basic,999,No,22,Amit Singh
CUST00904,Company_904,Retail,Small,Bhopal,Madhya Pradesh,2023-01-18,Professional,2999,Yes,20,Anjali Shah
CUST00905,Company_905,Consulting,Large,Surat,Gujarat,2022-09-17,Basic,999,No,29,Anjali Shah
CUST00906,Company_906,Manufacturing,Medium,Pune,Maharashtra,2022-01-17,Enterprise,7999,Yes,21,Neha Gupta
CUST00907,Company_907,Healthcare,Medium,Ahmedabad,Gujarat,2023-01-01,Enterprise,7999,Yes,22,Sneha Joshi
CUST00908,Company_908,Finance,Small,Mumbai,Maharashtra,2022-03-11,Basic,999,Yes,12,Priya Patel
CUST00909,Company_909,Logistics,Enterprise,Kolkata,West Bengal,2022-12-20,Basic,999,Yes,9,Sneha Joshi
CUST00910,Company_910,Healthcare,Medium,Chennai,Tamil Nadu,2022-09-04,Basic,999,Yes,25,Amit Singh
CUST00911,Company_911,Media,Large,Bhopal,Madhya Pradesh,2023-11-04,Professional,2999,Yes,7,Sneha Joshi
CUST00912,Company_912,Real Estate,Small,Pune,Maharashtra,2023-10-06,Basic,999,Yes,14,Vikram Mehta
CUST00913,Company_913,Finance,Medium,Nagpur,Maharashtra,2022-04-17,Professional,2999,Yes,16,Neha Gupta
CUST00914,Company_914,Healthcare,Small,Patna,Bihar,2023-08-19,Basic,999,No,8,Amit Singh
CUST00915,Company_915,Education,Medium,Nagpur,Maharashtra,2022-12-07,Professional,2999,No,15,Amit Singh
CUST00916,Company_916,Retail,Enterprise,Pune,Maharashtra,2022-05-17,Basic,999,Yes,14,Rohit Kumar
CUST00917,Company_917,Media,Medium,Jaipur,Rajasthan,2022-02-15,Basic,999,No,24,Amit Singh
CUST00918,Company_918,Education,Small,Indore,Madhya Pradesh,2022-12-27,Enterprise,7999,Yes,16,Rohit Kumar
CUST00919,Company_919,Finance,Small,Indore,Madhya Pradesh,2023-07-14,Professional,2999,No,12,Rahul Sharma
CUST00920,Company_920,Retail,Medium,Jaipur,Rajasthan,2022-12-13,Basic,999,No,21,Anjali Shah
CUST00921,Company_921,Media,Small,Bhopal,Madhya Pradesh,2023-10-21,Enterprise,7999,No,25,Rohit Kumar
CUST00922,Company_922,Real Estate,Small,Surat,Gujarat,2022-06-29,Professional,2999,Yes,30,Neha Gupta
CUST00923,Company_923,Finance,Large,Patna,Bihar,2023-12-03,Enterprise,7999,No,22,Sneha Joshi
CUST00924,Company_924,Media,Medium,Hyderabad,Telangana,2023-04-21,Professional,2999,Yes,24,Rohit Kumar
CUST00925,Company_925,Healthcare,Small,Ahmedabad,Gujarat,2023-12-14,Basic,999,No,23,Amit Singh
CUST00926,Company_926,Media,Enterprise,Hyderabad,Telangana,2023-05-06,Basic,999,Yes,10,Neha Gupta
CUST00927,Company_927,Finance,Small,Chennai,Tamil Nadu,2023-10-09,Basic,999,Yes,25,Rohit Kumar
CUST00928,Company_928,Consulting,Enterprise,Pune,Maharashtra,2022-07-06,Professional,2999,No,10,Rohit Kumar
CUST00929,Company_929,Healthcare,Small,Ahmedabad,Gujarat,2022-05-19,Professional,2999,No,15,Amit Singh
CUST00930,Company_930,Education,Large,Mumbai,Maharashtra,2022-03-06,Basic,999,Yes,24,Vikram Mehta
CUST00931,Company_931,Finance,Medium,Pune,Maharashtra,2023-04-14,Basic,999,No,18,Vikram Mehta
CUST00932,Company_932,Consulting,Large,Kolkata,West Bengal,2022-02-07,Enterprise,7999,Yes,24,Rohit Kumar
CUST00933,Company_933,IT Services,Enterprise,Lucknow,Uttar Pradesh,2022-10-28,Enterprise,7999,Yes,8,Vikram Mehta
CUST00934,Company_934,Real Estate,Small,Lucknow,Uttar Pradesh,2022-07-26,Professional,2999,Yes,30,Priya Patel
CUST00935,Company_935,Consulting,Enterprise,Bhopal,Madhya Pradesh,2022-02-14,Basic,999,Yes,21,Amit Singh
