customer_id,usage_month,dau,mau,stickiness,features_used,login_count,support_tickets,nps_score
CUST01208,2024-05,1,6,16.67,13,158,1,5
CUST01208,2024-06,3,8,37.5,3,122,6,5
CUST01208,2024-07,4,15,26.67,13,43,3,10
CUST01208,2024-08,2,10,20,6,199,10,3
CUST01209,2022-09,5,14,35.71,14,63,7,3
CUST01209,2022-10,2,5,40,13,129,7,4
CUST01209,2022-11,2,5,40,11,127,8,1
CUST01209,2022-12,3,8,37.5,10,195,3,5
CUST01209,2023-01,3,11,27.27,3,23,7,6
CUST01209,2023-02,3,8,37.5,14,163,1,10
CUST01209,2023-03,3,8,37.5,3,142,10,10
CUST01209,2023-04,2,6,33.33,12,63,5,1
CUST01209,2023-05,3,12,25,9,87,8,6
CUST01209,2023-06,2,10,20,1,110,8,2
CUST01209,2023-07,2,10,20,2,77,6,3
CUST01209,2023-08,5,12,41.67,6,111,10,7
CUST01209,2023-08,1,7,14.29,15,190,6,3
CUST01210,2023-04,5,12,41.67,3,89,3,9
CUST01210,2023-05,3,6,50,5,78,5,7
CUST01210,2023-06,2,10,20,14,78,9,10
CUST01210,2023-07,3,12,25,11,18,1,5
CUST01210,2023-08,2,9,22.22,4,72,8,5
CUST01210,2023-09,2,10,20,6,10,1,3
CUST01210,2023-10,3,15,20,2,167,10,9
CUST01210,2023-11,7,15,46.67,5,153,1,4
CUST01210,2023-12,1,6,16.67,1,101,9,4
CUST01210,2024-01,2,5,40,9,168,3,1
CUST01210,2024-02,5,14,35.71,11,57,2,1
CUST01210,2024-03,3,7,42.86,15,89,1,8
CUST01210,2024-04,3,11,27.27,13,161,7,1
CUST01210,2024-05,4,15,26.67,9,61,8,3
CUST01210,2024-06,3,13,23.08,12,114,7,5
CUST01210,2024-07,2,5,40,1,180,0,10
CUST01210,2024-08,4,15,26.67,4,93,4,10
CUST01210,2024-09,4,15,26.67,6,180,9,6
CUST01210,2024-10,2,14,14.29,2,46,1,4
CUST01210,2024-11,2,10,20,4,23,1,3
CUST01210,2024-12,2,10,20,11,60,6,5
CUST01211,2022-05,34,104,32.69,8,25,6,8
CUST01211,2022-06,33,131,25.19,7,86,4,1
CUST01211,2022-07,26,76,34.21,5,141,2,3
CUST01211,2022-08,11,65,16.92,12,76,5,8
CUST01211,2022-09,11,73,15.07,14,98,5,6
CUST01211,2022-10,16,79,20.25,7,198,10,9
CUST01211,2022-11,38,91,41.76,6,91,0,3
CUST01211,2022-12,39,99,39.39,10,82,5,1
CUST01211,2023-01,42,95,44.21,14,63,6,1
CUST01211,2023-01,22,109,20.18,9,138,4,10
CUST01211,2023-03,26,123,21.14,10,48,8,9
CUST01211,2023-04,52,143,36.36,7,109,8,10
CUST01211,2023-05,18,117,15.38,1,112,10,6
CUST01211,2023-05,62,148,41.89,12,56,8,6
CUST01211,2023-06,38,86,44.19,12,60,0,6
CUST01212,2022-10,12,33,36.36,7,36,4,2
CUST01212,2022-10,19,47,40.43,15,69,10,8
CUST01212,2022-11,6,21,28.57,3,137,4,3
CUST01212,2022-12,3,21,14.29,11,173,5,1
CUST01212,2023-01,11,31,35.48,5,11,7,10
CUST01212,2023-02,26,59,44.07,10,123,7,9
CUST01212,2023-03,21,52,40.38,1,77,8,6
CUST01212,2023-04,10,57,17.54,6,162,0,6
CUST01213,2023-04,3,7,42.86,5,152,7,9
CUST01213,2023-05,3,9,33.33,5,36,4,8
CUST01213,2023-06,1,6,16.67,11,141,8,8
CUST01213,2023-07,5,12,41.67,13,99,1,6
CUST01213,2023-08,4,11,36.36,14,51,2,10
CUST01213,2023-09,3,6,50,4,126,10,10
CUST01213,2023-10,2,5,40,7,151,8,5
CUST01213,2023-11,2,15,13.33,12,132,6,4
CUST01213,2023-12,1,8,12.5,10,187,9,5
CUST01213,2024-01,5,12,41.67,10,35,4,2
CUST01213,2024-01,3,10,30,13,157,2,9
CUST01214,2022-09,8,28,28.57,7,135,7,5
CUST01214,2022-10,7,26,26.92,4,123,4,7
CUST01214,2022-11,17,44,38.64,8,152,5,7
CUST01214,2022-12,12,33,36.36,2,106,4,4
CUST01214,2023-01,8,45,17.78,12,39,1,7
CUST01214,2023-02,14,53,26.42,13,105,2,5
CUST01214,2023-03,10,24,41.67,2,120,8,8
CUST01214,2023-04,12,39,30.77,3,90,6,4
CUST01214,2023-05,14,37,37.84,4,54,5,2
CUST01214,2023-06,4,20,20,2,16,2,9
CUST01214,2023-07,11,53,20.75,2,78,9,2
CUST01214,2023-08,6,37,16.22,2,32,2,1
CUST01215,2022-05,4,15,26.67,5,129,4,9
CUST01215,2022-06,3,6,50,11,131,9,7
CUST01215,2022-07,3,6,50,14,80,2,4
CUST01215,2022-08,2,13,15.38,12,27,2,5
CUST01215,2022-09,4,10,40,9,49,4,8
CUST01217,2022-02,23,52,44.23,12,137,0,10
CUST01217,2022-03,9,31,29.03,11,102,7,5
CUST01217,2022-04,9,32,28.12,5,51,5,5
CUST01218,2022-10,109,308,35.39,1,54,6,10
CUST01218,2022-11,69,205,33.66,14,179,4,7
CUST01218,2022-12,100,357,28.01,11,43,0,8
CUST01218,2023-01,77,239,32.22,3,43,3,2
CUST01218,2023-02,144,417,34.53,1,140,6,4
CUST01218,2023-03,102,256,39.84,5,197,4,6
CUST01218,2023-04,87,268,32.46,6,21,8,3
CUST01218,2023-05,184,441,41.72,1,186,3,9
CUST01220,2023-09,4,11,36.36,10,138,0,3
CUST01220,2023-10,3,13,23.08,1,49,7,9
CUST01220,2023-11,2,8,25,3,178,6,9
CUST01220,2023-12,3,9,33.33,5,37,10,5
CUST01220,2024-01,4,12,33.33,5,83,7,6
CUST01220,2024-02,2,6,33.33,15,135,10,10
CUST01220,2024-03,2,7,28.57,11,14,6,1
CUST01220,2024-04,5,13,38.46,14,43,3,9
CUST01220,2024-05,1,7,14.29,11,14,0,3
CUST01220,2024-06,4,14,28.57,1,117,10,8
CUST01220,2024-07,2,13,15.38,5,118,5,6
CUST01220,2024-08,1,8,12.5,3,48,2,3
CUST01220,2024-09,1,6,16.67,9,36,6,10
CUST01221,2023-03,30,76,39.47,6,147,3,3
CUST01221,2023-04,59,141,41.84,4,52,7,3
CUST01221,2023-05,19,78,24.36,3,78,1,7
CUST01222,2022-09,25,116,21.55,9,174,10,2
CUST01222,2022-10,31,82,37.8,10,175,9,5
CUST01222,2022-11,51,119,42.86,3,181,2,4
CUST01222,2022-12,60,137,43.8,3,55,8,5
CUST01225,2023-08,8,45,17.78,10,155,7,2
CUST01225,2023-09,7,22,31.82,2,140,6,4
CUST01225,2023-10,12,29,41.38,15,38,3,4
CUST01225,2023-11,21,48,43.75,12,91,10,3
CUST01225,2023-12,10,25,40,6,179,5,5
CUST01225,2024-01,10,36,27.78,3,132,0,1
CUST01225,2024-02,16,36,44.44,15,166,10,10
CUST01225,2024-03,20,51,39.22,13,75,2,3
CUST01225,2024-04,14,41,34.15,14,125,3,1
CUST01225,2024-05,10,33,30.3,9,103,10,1
CUST01225,2024-06,11,53,20.75,8,78,3,3
CUST01225,2024-07,9,23,39.13,15,23,6,1
CUST01225,2024-08,12,55,21.82,11,126,7,4
CUST01225,2024-09,18,47,38.3,7,133,5,9
CUST01225,2024-10,14,42,33.33,8,134,1,6
CUST01225,2024-11,20,49,40.82,4,69,5,4
CUST01227,2022-07,2,8,25,10,19,2,4
CUST01227,2022-08,5,13,38.46,12,161,4,1
CUST01227,2022-09,3,10,30,12,84,10,8
CUST01227,2022-10,4,11,36.36,10,53,7,9
CUST01227,2022-11,1,6,16.67,11,21,7,10
CUST01227,2022-12,4,15,26.67,5,148,0,10
CUST01227,2023-01,4,14,28.57,3,77,10,3
CUST01227,2023-02,3,12,25,2,125,3,8
CUST01227,2023-03,1,7,14.29,8,196,0,2
CUST01227,2023-04,2,6,33.33,11,94,5,7
CUST01227,2023-05,3,12,25,5,132,3,6
CUST01227,2023-06,1,6,16.67,7,126,4,5
CUST01227,2023-07,3,9,33.33,13,165,8,10
CUST01227,2023-08,2,5,40,8,41,6,8
CUST01227,2023-09,4,15,26.67,15,199,8,1
CUST01227,2023-10,1,8,12.5,3,83,9,3
CUST01227,2023-11,3,8,37.5,12,10,0,9
CUST01227,2023-12,2,8,25,2,146,7,2
CUST01227,2024-01,4,10,40,13,185,0,4
CUST01228,2022-06,3,15,20,13,68,8,1
CUST01228,2022-07,3,8,37.5,5,62,1,4
CUST01228,2022-08,4,12,33.33,2,48,9,6
CUST01228,2022-09,2,5,40,5,151,8,9
CUST01228,2022-10,2,6,33.33,9,137,5,10
CUST01228,2022-11,4,14,28.57,3,187,2,10
CUST01228,2022-12,3,7,42.86,8,144,0,10
CUST01228,2023-01,3,14,21.43,9,70,10,10
CUST01228,2023-02,3,13,23.08,14,157,1,1
CUST01228,2023-03,2,11,18.18,5,119,7,9
CUST01228,2023-04,5,11,45.45,15,20,3,9
CUST01228,2023-05,2,6,33.33,10,27,9,5
CUST01228,2023-06,3,13,23.08,1,129,10,7
CUST01228,2023-07,6,14,42.86,12,114,4,5
CUST01228,2023-08,3,9,33.33,2,149,5,2
CUST01228,2023-09,1,5,20,5,181,2,8
CUST01228,2023-10,2,7,28.57,15,127,3,1
CUST01228,2023-11,3,6,50,12,21,8,8
CUST01228,2023-12,2,7,28.57,5,54,3,1
CUST01228,2024-01,1,7,14.29,12,131,2,8
CUST01228,2024-02,2,10,20,11,98,2,8
CUST01228,2024-03,3,15,20,2,40,4,4
CUST01229,2023-05,2,6,33.33,7,69,8,3
CUST01229,2023-06,3,11,27.27,13,103,9,8
CUST01229,2023-07,2,7,28.57,8,38,10,10
CUST01229,2023-08,5,13,38.46,7,16,5,4
CUST01229,2023-09,4,9,44.44,15,197,5,8
CUST01229,2023-10,4,9,44.44,13,25,9,7
CUST01229,2023-11,3,13,23.08,12,175,8,7
CUST01229,2023-12,5,15,33.33,8,34,6,5
CUST01229,2024-01,4,11,36.36,10,42,9,2
CUST01229,2024-02,4,12,33.33,4,109,0,6
CUST01229,2024-03,3,8,37.5,10,10,8,2
CUST01229,2024-04,2,6,33.33,1,18,7,8
CUST01230,2023-06,15,35,42.86,2,142,2,7
CUST01230,2023-07,10,33,30.3,5,28,9,9
CUST01230,2023-08,18,51,35.29,1,63,2,3
CUST01230,2023-09,7,40,17.5,9,32,9,4
CUST01230,2023-10,11,34,32.35,3,51,7,5
CUST01230,2023-11,16,38,42.11,5,178,5,5
CUST01230,2023-12,16,38,42.11,3,123,8,8
CUST01230,2024-01,23,58,39.66,5,82,7,8
CUST01230,2024-02,7,24,29.17,1,114,6,9
CUST01230,2024-03,13,44,29.55,13,157,4,3
CUST01230,2024-04,7,20,35,7,40,3,8
CUST01230,2024-05,16,47,34.04,9,52,3,8
CUST01230,2024-06,8,44,18.18,9,43,5,10
CUST01230,2024-07,14,33,42.42,9,136,8,8
CUST01230,2024-08,9,56,16.07,2,55,8,2
CUST01230,2024-09,13,31,41.94,3,113,3,6
CUST01230,2024-10,10,55,18.18,7,132,1,1
CUST01230,2024-11,14,31,45.16,7,53,2,6
CUST01230,2024-12,9,26,34.62,4,91,6,3
CUST01232,2023-05,9,38,23.68,8,182,2,9
CUST01232,2023-06,13,31,41.94,9,75,0,2
CUST01232,2023-07,8,30,26.67,12,43,0,1
CUST01232,2023-08,8,36,22.22,1,154,1,9
CUST01232,2023-09,9,30,30,11,40,2,5
CUST01232,2023-10,21,50,42,7,178,6,7
CUST01232,2023-11,15,49,30.61,1,59,1,8
CUST01232,2023-12,10,30,33.33,5,22,9,10
CUST01232,2024-01,14,33,42.42,8,99,1,4
CUST01232,2024-02,14,51,27.45,15,184,8,5
CUST01232,2024-03,10,53,18.87,12,177,1,10
CUST01232,2024-04,13,44,29.55,10,35,8,5
CUST01232,2024-05,7,40,17.5,3,10,8,5
CUST01232,2024-06,22,59,37.29,6,73,8,6
CUST01232,2024-07,11,25,44,5,20,5,7
CUST01232,2024-08,13,54,24.07,11,98,10,10
CUST01232,2024-09,12,33,36.36,1,35,0,8
CUST01232,2024-10,18,43,41.86,9,125,9,10
CUST01232,2024-11,10,50,20,14,96,7,6
CUST01233,2022-11,3,7,42.86,6,167,3,2
CUST01233,2022-12,3,15,20,13,57,7,3
CUST01233,2023-01,2,10,20,5,183,9,6
CUST01233,2023-02,3,10,30,4,184,0,8
CUST01235,2022-01,98,312,31.41,6,74,6,8
CUST01235,2022-02,73,375,19.47,10,106,7,8
CUST01235,2022-03,86,416,20.67,1,123,5,2
CUST01235,2022-04,75,358,20.95,1,112,6,3
CUST01235,2022-05,134,357,37.54,10,86,0,10
CUST01235,2022-06,179,446,40.13,1,127,3,8
CUST01235,2022-07,44,219,20.09,12,38,7,7
CUST01235,2022-08,90,290,31.03,4,112,1,5
CUST01235,2022-09,80,332,24.1,1,183,2,10
CUST01235,2022-10,81,190,42.63,10,102,6,6
CUST01235,2022-11,56,159,35.22,6,143,4,9
CUST01235,2022-12,52,303,17.16,11,79,9,3
CUST01235,2023-01,67,214,31.31,14,93,6,1
CUST01235,2023-02,42,218,19.27,10,69,5,2
CUST01235,2023-03,67,191,35.08,13,86,8,7
CUST01235,2023-04,68,246,27.64,4,148,0,6
CUST01235,2023-05,96,425,22.59,1,131,0,5
CUST01235,2023-06,67,267,25.09,12,36,7,6
CUST01235,2023-07,43,248,17.34,3,118,1,1
CUST01235,2023-08,150,427,35.13,5,93,6,4
CUST01235,2023-09,71,189,37.57,5,124,10,10
CUST01236,2022-04,24,63,38.1,7,95,0,9
CUST01236,2022-05,43,118,36.44,10,134,5,6
CUST01236,2022-06,45,114,39.47,4,131,9,10
CUST01236,2022-07,40,135,29.63,9,140,1,7
CUST01236,2022-08,39,141,27.66,11,21,9,7
CUST01236,2022-08,16,92,17.39,10,150,8,9
CUST01236,2022-09,25,107,23.36,5,190,7,4
CUST01236,2022-10,13,73,17.81,11,125,8,6
CUST01236,2022-11,21,87,24.14,5,132,10,8
CUST01236,2022-12,14,52,26.92,9,173,5,6
CUST01236,2023-01,44,120,36.67,11,58,4,9
CUST01236,2023-02,40,97,41.24,5,194,3,3
CUST01236,2023-03,39,109,35.78,5,31,1,6
CUST01236,2023-04,27,104,25.96,8,126,0,2
CUST01236,2023-05,33,132,25,7,51,6,7
CUST01237,2023-02,137,439,31.21,9,24,5,3
CUST01237,2023-03,170,380,44.74,10,48,0,1
CUST01237,2023-04,108,435,24.83,7,70,1,7
CUST01237,2023-05,125,292,42.81,15,114,0,7
CUST01237,2023-06,121,355,34.08,10,61,2,4
CUST01237,2023-07,100,398,25.13,12,147,3,9
CUST01237,2023-08,88,416,21.15,13,67,3,2
CUST01237,2023-09,92,284,32.39,11,49,5,5
CUST01237,2023-10,102,411,24.82,10,185,2,9
CUST01237,2023-11,89,239,37.24,15,110,6,7
CUST01237,2023-12,67,314,21.34,8,166,7,2
CUST01237,2024-01,53,167,31.74,1,48,8,2
CUST01237,2024-02,24,150,16,4,52,6,7
CUST01237,2024-03,145,359,40.39,8,153,0,9
CUST01237,2024-04,163,411,39.66,13,75,4,10
CUST01237,2024-05,187,447,41.83,7,46,7,8
CUST01237,2024-06,92,361,25.48,3,197,9,5
CUST01237,2024-07,59,232,25.43,13,31,2,3
CUST01237,2024-07,82,443,18.51,4,104,3,8
CUST01237,2024-08,141,317,44.48,15,50,7,2
CUST01237,2024-09,158,387,40.83,12,110,1,7
CUST01237,2024-10,56,235,23.83,10,58,3,9
CUST01240,2022-09,2,6,33.33,1,131,10,1
CUST01240,2022-10,2,6,33.33,13,85,4,7
CUST01240,2022-11,2,5,40,5,153,6,5
CUST01242,2023-08,2,6,33.33,6,12,7,9
CUST01242,2023-09,1,8,12.5,3,62,3,2
CUST01242,2023-10,4,10,40,4,79,9,8
CUST01242,2023-11,2,11,18.18,14,135,4,2
CUST01242,2023-12,2,15,13.33,13,173,3,8
CUST01242,2024-01,2,10,20,2,107,4,9
CUST01242,2024-02,4,11,36.36,9,185,9,9
CUST01242,2024-03,3,7,42.86,4,166,7,4
CUST01242,2024-04,3,15,20,9,110,0,3
CUST01242,2024-05,3,13,23.08,10,115,3,6
CUST01242,2024-06,4,10,40,11,180,0,2
CUST01242,2024-07,1,7,14.29,10,181,9,2
CUST01242,2024-08,4,9,44.44,10,193,9,6
CUST01242,2024-09,2,7,28.57,15,96,9,6
CUST01242,2024-10,3,8,37.5,2,156,6,6
CUST01242,2024-11,3,9,33.33,8,24,5,10
CUST01242,2024-12,4,9,44.44,6,183,10,10
CUST01244,2022-02,1,6,16.67,3,28,0,3
CUST01244,2022-03,2,5,40,4,139,8,8
CUST01244,2022-04,2,5,40,2,73,10,7
CUST01244,2022-05,2,5,40,3,27,2,2
CUST01244,2022-06,1,5,20,7,148,7,10
CUST01244,2022-07,3,12,25,2,20,0,9
CUST01244,2022-08,3,9,33.33,6,86,2,6
CUST01244,2022-09,6,15,40,12,120,8,7
CUST01244,2022-10,1,7,14.29,10,24,10,6
CUST01244,2022-11,2,9,22.22,2,127,1,1
CUST01244,2022-12,4,10,40,7,137,3,10
CUST01244,2023-01,2,7,28.57,12,175,6,10
CUST01244,2023-02,1,5,20,1,107,4,9
CUST01244,2023-03,4,15,26.67,12,71,5,9
CUST01244,2023-04,3,8,37.5,11,157,10,6
CUST01244,2023-05,2,6,33.33,6,172,2,1
CUST01244,2023-06,3,9,33.33,1,20,4,9
CUST01244,2023-07,3,8,37.5,11,124,6,3
CUST01244,2023-08,5,12,41.67,15,53,5,6
CUST01244,2023-09,3,8,37.5,8,196,4,4
CUST01244,2023-10,3,13,23.08,12,111,2,3
CUST01245,2022-02,6,23,26.09,13,63,4,9
CUST01245,2022-03,9,33,27.27,15,184,2,4
CUST01245,2022-04,3,20,15,15,115,4,7
CUST01245,2022-05,13,50,26,13,17,3,9
CUST01245,2022-06,9,23,39.13,6,199,4,2
CUST01245,2022-07,13,54,24.07,3,25,3,10
CUST01245,2022-08,9,51,17.65,1,40,0,5
CUST01245,2022-09,8,37,21.62,1,103,0,10
CUST01245,2022-10,9,54,16.67,10,160,3,5
CUST01245,2022-11,8,22,36.36,14,114,0,1
CUST01245,2022-12,23,53,43.4,15,113,8,5
CUST01245,2023-01,14,53,26.42,6,143,10,5
CUST01245,2023-02,6,29,20.69,3,128,7,7
CUST01247,2023-05,12,42,28.57,6,187,6,5
CUST01247,2023-06,17,39,43.59,10,54,7,8
CUST01247,2023-07,6,41,14.63,10,63,2,6
CUST01247,2023-08,10,28,35.71,14,122,4,10
CUST01247,2023-09,7,37,18.92,3,54,1,7
CUST01247,2023-10,7,44,15.91,15,100,2,4
CUST01247,2023-11,20,52,38.46,5,165,8,8
CUST01247,2023-12,9,24,37.5,3,15,3,6
CUST01247,2024-01,20,49,40.82,8,169,3,2
CUST01247,2024-02,7,31,22.58,5,160,3,9
CUST01247,2024-03,16,44,36.36,4,106,2,4
CUST01247,2024-04,10,24,41.67,6,173,5,4
CUST01247,2024-05,12,33,36.36,4,171,4,8
CUST01247,2024-06,17,49,34.69,4,25,6,6
CUST01247,2024-07,14,54,25.93,3,126,6,6
CUST01247,2024-08,17,39,43.59,11,109,9,10
CUST01247,2024-09,6,24,25,11,151,9,8
CUST01247,2024-10,12,34,35.29,11,72,7,9
CUST01247,2024-11,18,40,45,15,36,4,5
CUST01248,2023-09,3,7,42.86,9,191,3,7
CUST01248,2023-10,4,13,30.77,2,169,0,8
CUST01248,2023-11,2,10,20,7,30,1,6
CUST01248,2023-12,3,10,30,2,21,7,5
CUST01248,2024-01,5,14,35.71,2,153,8,7
CUST01248,2024-02,6,14,42.86,15,36,1,6
CUST01248,2024-03,4,13,30.77,1,26,7,2
CUST01248,2024-04,4,13,30.77,3,161,7,1
CUST01248,2024-05,2,6,33.33,15,116,8,4
CUST01248,2024-05,3,15,20,13,113,2,5
CUST01248,2024-06,1,7,14.29,1,105,10,2
CUST01248,2024-07,2,6,33.33,13,133,6,10
CUST01248,2024-08,1,5,20,4,95,2,7
CUST01248,2024-09,5,13,38.46,12,27,9,5
CUST01248,2024-10,2,12,16.67,12,10,2,4
CUST01248,2024-11,2,7,28.57,2,18,7,4
CUST01248,2024-12,2,7,28.57,8,103,9,3
CUST01249,2023-11,16,73,21.92,1,61,4,9
CUST01249,2023-12,41,128,32.03,14,172,0,6
CUST01249,2023-12,37,102,36.27,13,62,1,8
CUST01249,2024-01,26,67,38.81,2,198,0,5
CUST01249,2024-02,21,100,21,14,27,1,9
CUST01249,2024-03,37,138,26.81,15,196,7,1
CUST01251,2023-04,8,24,33.33,8,146,3,6
CUST01251,2023-05,7,21,33.33,5,85,5,10
CUST01251,2023-06,6,32,18.75,2,66,1,3
CUST01251,2023-07,10,42,23.81,8,10,9,10
CUST01251,2023-08,11,51,21.57,14,36,3,6
CUST01251,2023-09,9,21,42.86,5,187,0,8
CUST01251,2023-10,10,46,21.74,15,133,1,9
CUST01251,2023-11,16,44,36.36,11,160,4,4
CUST01251,2023-12,14,46,30.43,2,58,1,5
CUST01251,2024-01,17,41,41.46,4,167,4,9
CUST01251,2024-02,8,20,40,14,44,0,8
CUST01251,2024-03,22,54,40.74,12,98,10,9
CUST01251,2024-04,9,37,24.32,5,23,2,3
CUST01251,2024-05,8,30,26.67,8,106,10,1
CUST01251,2024-06,5,28,17.86,1,118,6,8
CUST01251,2024-07,7,28,25,8,161,3,5
CUST01251,2024-08,15,36,41.67,6,41,9,1
CUST01251,2024-09,13,45,28.89,5,174,2,2
CUST01251,2024-10,8,20,40,9,59,0,7
CUST01251,2024-11,12,33,36.36,5,61,7,2
CUST01251,2024-12,7,21,33.33,9,75,2,6
CUST01252,2022-10,64,143,44.76,5,57,3,8
CUST01252,2022-11,20,80,25,12,76,9,8
CUST01252,2022-12,29,66,43.94,9,117,8,10
CUST01252,2023-01,46,115,40,11,176,3,3
CUST01252,2023-02,29,70,41.43,14,66,5,1
CUST01252,2023-03,32,73,43.84,3,124,7,5
CUST01252,2023-04,36,133,27.07,10,11,3,4
CUST01252,2023-05,26,116,22.41,14,38,3,8
CUST01252,2023-06,13,51,25.49,15,136,10,8
CUST01252,2023-07,36,143,25.17,3,56,1,3
CUST01252,2023-08,60,142,42.25,1,197,4,1
CUST01252,2023-09,26,131,19.85,11,81,2,1
CUST01252,2023-10,16,74,21.62,14,149,7,4
CUST01252,2023-11,29,120,24.17,15,63,5,1
CUST01252,2023-12,11,56,19.64,6,179,6,4
CUST01252,2024-01,25,119,21.01,7,116,9,5
CUST01252,2024-02,49,131,37.4,7,96,8,7
CUST01253,2023-07,3,9,33.33,10,157,7,9
CUST01253,2023-08,4,10,40,2,66,10,5
CUST01253,2023-09,4,9,44.44,12,92,3,3
CUST01253,2023-10,4,14,28.57,8,58,7,6
CUST01253,2023-11,3,14,21.43,15,49,8,4
CUST01253,2023-12,2,6,33.33,9,144,10,7
CUST01253,2023-12,2,6,33.33,7,112,3,4
CUST01253,2024-01,2,9,22.22,9,18,9,2
CUST01253,2024-02,2,6,33.33,12,38,6,9
CUST01253,2024-03,2,7,28.57,13,128,7,1
CUST01253,2024-04,4,10,40,5,180,9,2
CUST01253,2024-05,3,6,50,15,182,4,1
CUST01253,2024-06,3,11,27.27,5,136,6,6
CUST01253,2024-07,3,6,50,15,118,7,5
CUST01253,2024-08,6,14,42.86,8,101,3,6
CUST01253,2024-09,1,6,16.67,4,76,5,7
CUST01253,2024-10,3,7,42.86,4,66,4,10
CUST01253,2024-11,3,10,30,6,37,5,9
CUST01253,2024-12,1,7,14.29,15,64,0,10
CUST01254,2022-01,3,12,25,6,155,6,8
CUST01254,2022-02,5,11,45.45,14,103,10,7
CUST01254,2022-03,1,6,16.67,10,150,10,4
CUST01254,2022-04,3,8,37.5,5,76,1,5
CUST01254,2022-05,3,11,27.27,10,108,9,4
CUST01254,2022-06,4,13,30.77,6,182,2,10
CUST01254,2022-07,2,6,33.33,11,162,3,8
CUST01254,2022-08,3,8,37.5,11,176,10,3
CUST01254,2022-09,2,14,14.29,15,67,1,2
CUST01254,2022-10,4,11,36.36,9,117,7,5
CUST01254,2022-11,3,9,33.33,8,144,6,9
CUST01254,2022-12,3,12,25,1,127,1,9
CUST01255,2022-04,54,199,27.14,5,74,1,9
CUST01255,2022-05,60,223,26.91,10,137,10,2
CUST01255,2022-06,149,408,36.52,8,185,0,2
CUST01255,2022-07,71,325,21.85,10,152,10,8
CUST01255,2022-08,125,287,43.55,1,99,4,2
CUST01258,2022-09,19,58,32.76,14,159,9,5
CUST01258,2022-10,59,141,41.84,10,146,10,6
CUST01258,2022-11,52,134,38.81,14,41,7,5
CUST01258,2022-12,19,71,26.76,5,43,2,8
CUST01258,2023-01,14,89,15.73,6,30,2,3
CUST01258,2023-02,41,117,35.04,14,138,9,4
CUST01258,2023-03,38,133,28.57,9,39,0,4
CUST01258,2023-04,27,94,28.72,5,67,1,9
CUST01258,2023-05,54,122,44.26,1,17,4,10
CUST01258,2023-06,16,72,22.22,1,40,2,9
CUST01258,2023-07,33,130,25.38,11,177,9,10
CUST01258,2023-08,55,142,38.73,11,127,2,7
CUST01258,2023-09,61,149,40.94,2,176,5,1
CUST01258,2023-10,20,115,17.39,9,121,6,8
CUST01258,2023-11,13,56,23.21,11,43,9,6
CUST01258,2023-12,39,137,28.47,1,64,5,5
CUST01258,2024-01,22,135,16.3,14,109,4,3
CUST01258,2024-02,50,145,34.48,3,66,5,10
CUST01258,2024-03,27,114,23.68,9,138,7,7
CUST01258,2024-04,45,129,34.88,9,193,6,5
CUST01258,2024-05,64,147,43.54,12,82,1,3
CUST01259,2023-01,15,69,21.74,10,107,0,6
CUST01259,2023-02,53,127,41.73,4,137,0,7
CUST01259,2023-03,20,68,29.41,4,95,2,7
CUST01259,2023-04,31,84,36.9,13,63,6,2
CUST01259,2023-05,14,64,21.88,9,146,7,1
CUST01260,2023-02,2,12,16.67,14,120,2,10
CUST01260,2023-03,3,13,23.08,12,105,4,9
CUST01260,2023-04,5,12,41.67,12,23,9,7
CUST01260,2023-05,2,9,22.22,5,106,9,10
CUST01260,2023-06,3,9,33.33,13,141,10,6
CUST01260,2023-07,4,11,36.36,2,121,6,9
CUST01260,2023-08,3,10,30,13,115,7,8
CUST01260,2023-09,4,13,30.77,4,197,2,5
CUST01260,2023-10,4,14,28.57,6,65,9,4
CUST01260,2023-11,1,5,20,7,29,9,10
CUST01260,2023-12,3,14,21.43,7,197,0,4
CUST01260,2024-01,6,13,46.15,12,199,6,2
CUST01260,2024-02,4,15,26.67,8,174,4,3
CUST01261,2023-01,3,11,27.27,8,198,8,1
CUST01261,2023-02,3,15,20,2,129,1,9
CUST01261,2023-03,3,11,27.27,15,149,0,8
CUST01261,2023-04,4,9,44.44,13,39,2,1
CUST01261,2023-05,4,9,44.44,6,87,5,7
CUST01261,2023-06,3,10,30,4,186,6,4
CUST01261,2023-07,2,11,18.18,12,151,10,2
CUST01261,2023-08,3,8,37.5,3,178,2,3
CUST01261,2023-09,3,8,37.5,15,82,2,2
CUST01263,2023-02,10,34,29.41,12,156,8,3
CUST01263,2023-03,5,21,23.81,9,124,9,4
CUST01263,2023-04,19,51,37.25,15,33,2,4
CUST01263,2023-05,8,32,25,8,189,9,4
CUST01264,2022-02,17,60,28.33,12,98,9,1
CUST01264,2022-03,5,25,20,3,160,10,10
CUST01264,2022-04,9,28,32.14,15,16,1,4
CUST01264,2022-05,9,33,27.27,12,83,5,8
CUST01264,2022-06,13,37,35.14,11,151,5,1
CUST01264,2022-07,18,50,36,10,173,1,2
CUST01264,2022-08,11,34,32.35,9,44,3,7
CUST01264,2022-09,16,57,28.07,5,169,3,9
CUST01264,2022-10,11,29,37.93,9,67,1,4
CUST01264,2022-11,8,55,14.55,1,192,10,4
CUST01264,2022-12,11,35,31.43,14,70,6,8
CUST01264,2023-01,14,32,43.75,7,27,4,1
